market_key,market_title,market_slug,outcome,entry_ts,exit_ts,hold_time_seconds,entry_price,exit_price,size,pnl_per_contract,pnl_total,captured_cents,entry_time_to_expiry_seconds
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252895.000,1768253061.000,166.000,0.480000,0.470000,4.090300,-0.010000,-0.040903,-1.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252895.000,1768253061.000,166.000,0.480000,0.400000,0.909700,-0.080000,-0.072776,-8.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252905.000,1768253015.000,110.000,0.480000,0.130000,5.000000,-0.350000,-1.750000,-35.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252909.000,1768253015.000,106.000,0.480000,0.130000,5.000000,-0.350000,-1.750000,-35.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252925.000,1768253015.000,90.000,0.420000,0.130000,5.000000,-0.290000,-1.450000,-29.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252927.000,1768253015.000,88.000,0.410000,0.130000,3.000000,-0.280000,-0.840000,-28.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252927.000,1768253015.000,88.000,0.410000,0.140000,2.000000,-0.270000,-0.540001,-27.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252927.000,1768253015.000,88.000,0.360000,0.140000,0.732856,-0.220000,-0.161229,-22.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252927.000,1768253027.000,100.000,0.360000,0.120000,4.267144,-0.240000,-1.024115,-24.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252931.000,1768253027.000,96.000,0.360000,0.120000,0.732856,-0.240000,-0.175885,-24.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252931.000,1768253045.000,114.000,0.360000,0.240000,4.267144,-0.120000,-0.512057,-12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252941.000,1768253061.000,120.000,0.680000,0.400000,4.090300,-0.280000,-1.145284,-28.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252941.000,1768253063.000,122.000,0.680000,0.480000,0.909700,-0.200000,-0.181940,-20.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252943.000,1768253045.000,102.000,0.280000,0.240000,0.732856,-0.040000,-0.029314,-4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252943.000,1768253047.000,104.000,0.280000,0.220000,4.267144,-0.060000,-0.256029,-6.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253063.000,120.000,0.740000,0.480000,4.090300,-0.260000,-1.063478,-26.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253067.000,124.000,0.740000,0.800000,5.000000,0.060000,0.300000,6.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253069.000,126.000,0.740000,0.780000,5.000000,0.040000,0.200000,4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253069.000,126.000,0.740000,0.810000,4.654700,0.070000,0.325829,7.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253069.000,126.000,0.660000,0.810000,0.345300,0.150000,0.051795,15.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253069.000,126.000,0.660000,0.770000,4.654700,0.110000,0.512017,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253069.000,126.000,0.670000,0.770000,0.345300,0.100000,0.034530,10.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253071.000,128.000,0.670000,0.780000,1.206152,0.110000,0.132676,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252943.000,1768253071.000,128.000,0.670000,0.790000,3.448548,0.120000,0.413826,12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253047.000,100.000,0.340000,0.220000,0.732856,-0.120000,-0.087943,-12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253071.000,124.000,0.340000,0.340000,5.000000,0.000000,0.000000,0.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253143.000,196.000,0.340000,0.200000,5.000000,-0.140000,-0.700000,-14.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253143.000,196.000,0.340000,0.210000,4.380951,-0.130000,-0.569524,-13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253145.000,198.000,0.340000,0.210000,0.610000,-0.130000,-0.079300,-13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253145.000,198.000,0.340000,0.270000,5.000000,-0.070000,-0.350000,-7.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252947.000,1768253235.000,288.000,0.340000,0.120000,4.687586,-0.220000,-1.031269,-22.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252949.000,1768253235.000,286.000,0.340000,0.120000,0.312414,-0.220000,-0.068731,-22.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252949.000,1768253235.000,286.000,0.340000,0.130000,5.000000,-0.210000,-1.050000,-21.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252949.000,1768253237.000,288.000,0.340000,0.110000,5.000000,-0.230000,-1.150000,-23.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252949.000,1768253237.000,288.000,0.340000,0.120000,5.000000,-0.220000,-1.100000,-22.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252949.000,1768253263.000,314.000,0.340000,0.130000,2.461086,-0.210000,-0.516828,-21.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Up,1768252951.000,1768253263.000,312.000,0.340000,0.130000,2.538914,-0.210000,-0.533172,-21.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252953.000,1768253071.000,118.000,0.660000,0.790000,1.551452,0.130000,0.201689,13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252953.000,1768253071.000,118.000,0.660000,0.800000,3.448548,0.140000,0.482797,14.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252961.000,1768253071.000,110.000,0.710000,0.800000,1.551452,0.090000,0.139631,9.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252961.000,1768253071.000,110.000,0.710000,0.820000,5.000000,0.110000,0.550000,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252961.000,1768253075.000,114.000,0.710000,0.790000,5.000000,0.080000,0.400000,8.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252961.000,1768253087.000,126.000,0.710000,0.860000,5.000000,0.150000,0.750000,15.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252961.000,1768253091.000,130.000,0.710000,0.830000,1.257848,0.120000,0.150942,12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252981.000,1768253091.000,110.000,0.720000,0.830000,13.857800,0.110000,1.524358,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252983.000,1768253091.000,108.000,0.720000,0.830000,5.000000,0.110000,0.550000,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252983.000,1768253091.000,108.000,0.710000,0.830000,4.884352,0.120000,0.586122,12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768252983.000,1768253101.000,118.000,0.710000,0.840000,0.115648,0.130000,0.015034,13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253009.000,1768253101.000,92.000,0.810000,0.840000,4.884352,0.030000,0.146531,3.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253009.000,1768253101.000,92.000,0.810000,0.850000,0.115648,0.040000,0.004626,4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253047.000,1768253101.000,54.000,0.760000,0.850000,4.884352,0.090000,0.439592,9.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253047.000,1768253147.000,100.000,0.760000,0.670000,0.115648,-0.090000,-0.010408,-9.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253047.000,1768253147.000,100.000,0.770000,0.670000,5.000000,-0.100000,-0.500000,-10.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253057.000,1768253147.000,90.000,0.290000,0.670000,5.000000,0.380000,1.900000,38.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253057.000,1768253147.000,90.000,0.310000,0.670000,5.000000,0.360000,1.800000,36.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253057.000,1768253147.000,90.000,0.300000,0.670000,5.000000,0.370000,1.850000,37.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253063.000,1768253147.000,84.000,0.630000,0.670000,9.104700,0.040000,0.364188,4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253067.000,1768253147.000,80.000,0.710000,0.670000,21.779652,-0.040000,-0.871186,-4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253067.000,1768253147.000,80.000,0.710000,0.640000,33.905537,-0.070000,-2.373387,-7.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253147.000,78.000,0.670000,0.640000,2.970000,-0.030000,-0.089100,-3.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253147.000,78.000,0.780000,0.640000,2.124463,-0.140000,-0.297425,-14.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253171.000,102.000,0.780000,0.650000,2.875537,-0.130000,-0.373820,-13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253171.000,102.000,0.770000,0.650000,2.124463,-0.120000,-0.254936,-12.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253199.000,130.000,0.770000,0.840000,2.875537,0.070000,0.201288,7.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253069.000,1768253199.000,130.000,0.670000,0.840000,2.030000,0.170000,0.345100,17.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253071.000,1768253199.000,128.000,0.710000,0.840000,0.094463,0.130000,0.012280,13.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253071.000,1768253211.000,140.000,0.710000,0.860000,4.905537,0.150000,0.735831,15.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253081.000,1768253211.000,130.000,0.760000,0.860000,0.094463,0.100000,0.009446,10.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253081.000,1768253227.000,146.000,0.760000,0.870000,4.100000,0.110000,0.451000,11.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253081.000,1768253241.000,160.000,0.760000,0.920000,0.805537,0.160000,0.128886,16.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253085.000,1768253241.000,156.000,0.830000,0.920000,4.194463,0.090000,0.377502,9.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253085.000,1768253271.000,186.000,0.830000,0.930000,0.415537,0.100000,0.041554,10.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253087.000,1768253271.000,184.000,0.830002,0.930000,0.381175,0.099998,0.038117,9.9998,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253105.000,1768253271.000,166.000,0.890000,0.930000,2.429093,0.040000,0.097163,4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253105.000,1768253271.000,166.000,0.890000,0.930000,1.182794,0.040000,0.047311,4.0000,
0x3cb287ba5dc014f05d375ccdcc4c361fbec8727e23205637c8029a0be41328ee,"Bitcoin Up or Down - January 12, 4:15PM-4:30PM ET",btc-updown-15m-1768252500,Down,1768253105.000,1768253271.000,166.000,0.890000,0.930000,0.580000,0.040000,0.023200,4.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253807.000,100.000,0.440000,0.300000,18.000000,-0.140000,-2.520000,-14.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253817.000,110.000,0.440000,0.300000,7.180180,-0.140000,-1.005225,-14.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253817.000,110.000,0.440000,0.300000,17.819820,-0.140000,-2.494775,-14.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253847.000,140.000,0.440000,0.300000,5.000000,-0.140000,-0.700000,-14.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253849.000,142.000,0.440000,0.320000,5.000000,-0.120000,-0.600000,-12.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253849.000,142.000,0.440000,0.330000,5.000000,-0.110000,-0.550000,-11.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253849.000,142.000,0.440000,0.340000,5.000000,-0.100000,-0.500000,-10.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253851.000,144.000,0.440000,0.350000,5.000000,-0.090000,-0.450000,-9.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253875.000,168.000,0.440000,0.480000,5.000000,0.040000,0.200000,4.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253877.000,170.000,0.440000,0.490000,5.000000,0.050000,0.250000,5.0000,
0xf3f5323b631c805de3a998e98340a66015380b875ba45d37c9ef7ee988746875,"Bitcoin Up or Down - January 12, 4:30PM-4:45PM ET",btc-updown-15m-1768253400,Down,1768253707.000,1768253879.000,172.000,0.440000,0.500000,2.540000,0.060000,0.152400,6.0000,
